method_label,method_id,method_name,run_stage,checkpoint_used,checkpoint_path,checkpoint_env_steps,checkpoint_train_episode_idx,episode_index,seed,episode_seed,map_fingerprint,episode_reward,episode_length,final_coverage,success,repeat_visit_ratio,done_reason,timeout_flag,zero_info_step_count,stall_trigger_count,recent_revisit_trigger_count,turn_ge_90_count,turn_135_count,turn_180_count,accessible_block_count,collision_count,coverage_gain_per_step,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,empty_info_reward_sum,info_reward_sum,invalid_action_count,local_frontier_block_area_mean,local_frontier_coverage,mean_block_area,obstacle_info_contribution_ratio,obstacle_info_gain_sum,obstacle_info_reward_sum,policy_fallback_info_gain_count,policy_frontier_decision_count,policy_no_valid_action_count,policy_safe_fallback_count,recent_revisit_penalty_sum,recent_revisit_rate,stall_rate,step_penalty_sum,terminal_bonus_sum,timeout_penalty_sum,timeout_rate,total_accessible_unknown_area,total_frontier_cluster_count,turn_burden_rate,turn_penalty_sum,turn_penalty_weight_sum,value_block_cap_hit_flag,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,value_packed_block_count,value_packed_entry_count,value_total_block_count_before_cap,value_total_entry_count_before_cap,value_truncated_block_count,value_truncated_entry_count,weighted_info_gain_per_step,weighted_info_gain_sum,weighted_obstacle_info_gain_sum,zero_info_rate
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,63,20261386,20261386,2a60ca814e5578ab,19.307199192670502,600,0.8151,0,0.7520798668885191,max_episode_steps,1.0,468.0,448.0,452.0,475.0,3.0,452.0,3.700000047683716,0,0.0013585000000000001,1188.0,302.0,37.81521447863434,117.22716488376648,123.1871991926717,0,,,141.1812286376953,0.048381928868952276,9.61295856275048,5.960034308905302,0,600,0,0,-54.23999999999961,0.7533333333333333,0.7466666666666667,-11.999999999999833,0.0,-10.0,1.0,488.9633483886719,6.289999961853027,0.7677777777777778,-27.639999999999795,460.6666666666667,0.0,0.0,0.0,3.4566667079925537,1.883388876914978,3.700000047683716,6.289999961853027,3.700000047683716,6.289999961853027,0.0,0.0,0.0662296769853074,39.73780619118444,1.9225917125500949,0.78
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,64,20261387,20261387,1f693b460eaa03f3,164.69476762033054,181,0.9514,1,0.02197802197802198,coverage_reached,0.0,33.0,3.0,4.0,29.0,2.0,1.0,1.8839778900146484,0,0.0052563535911602215,1448.0,333.0,46.091271519412885,142.88294171017992,149.45476762033044,0,,,270.9175720214844,0.04397200581011492,10.599719209920234,6.571825910150547,0,181,0,0,-0.48,0.022099447513812154,0.016574585635359115,-3.6200000000000028,20.0,0.0,0.0,438.7403259277344,5.160221099853516,0.06077348066298344,-0.6600000000000001,11.000000000000002,0.0,0.0,0.0,3.8839778900146484,3.0276243686676025,1.8839778900146484,5.160221099853516,1.8839778900146484,5.160221099853516,0.0,0.0,0.26636030586407144,48.21121536139693,2.1199438419840457,0.18232044198895028
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,65,20261388,20261388,2af023e75db86e5d,-75.87546804626616,600,0.2696,0,0.9101497504159733,max_episode_steps,1.0,559.0,540.0,544.0,282.0,1.0,273.0,1.0049999952316284,0,0.0004493333333333333,265.0,93.0,8.435211983870454,26.149157149998416,27.984531953734137,0,,,445.2083435058594,0.06558533145275032,2.960281941509252,1.835374803735737,0,600,0,0,-65.27999999999945,0.9066666666666666,0.9,-11.999999999999833,0.0,-10.0,1.0,446.42333984375,5.0933332443237305,0.46055555555555555,-16.58000000000003,276.3333333333333,0.0,0.0,0.0,5.0883331298828125,5.073333263397217,1.0049999952316284,5.0933332443237305,1.0049999952316284,5.0933332443237305,0.0,0.0,0.01504544728695384,9.027268372172303,0.5920563883018508,0.9316666666666666
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,66,20261389,20261389,4f95910189ad7c7c,-26.23883197600603,600,0.6027,0,0.848585690515807,max_episode_steps,1.0,520.0,506.0,510.0,526.0,1.0,509.0,1.9916666746139526,0,0.0010045,859.0,157.0,27.34281922318763,84.76273959188164,87.86116802399461,0,,,308.18475341796875,0.03526504941599281,4.997465213085512,3.098428432113019,0,600,0,0,-61.19999999999946,0.85,0.8433333333333334,-11.999999999999833,0.0,-10.0,1.0,601.625,6.211666584014893,0.8583333333333333,-30.899999999999725,515.0,0.0,0.0016666667070239782,0.0016666667070239782,4.244999885559082,3.195972204208374,1.9916666746139526,6.210000038146973,1.9916666746139526,6.211666584014893,0.0,0.0016666667070239782,0.04723718710967453,28.342312265804722,0.9994930426171033,0.8666666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,67,20261390,20261390,b7723553a632c584,-104.72597002113415,600,0.2244,0,0.9600665557404326,max_episode_steps,1.0,579.0,571.0,577.0,585.0,1.0,577.0,2.001666784286499,0,0.000374,210.0,30.0,6.6845076098596055,20.721973590564776,21.314029978866625,0,,,181.71221923828125,0.02777777777777778,0.9549296585513721,0.5920563883018508,0,600,0,0,-69.2399999999996,0.9616666666666667,0.9516666666666667,-11.999999999999833,0.0,-10.0,1.0,362.7733459472656,5.034999847412109,0.9666666666666667,-34.799999999999805,580.0,0.0,0.0,0.0,4.026666641235352,2.528888702392578,2.001666784286499,5.034999847412109,2.001666784286499,5.034999847412109,0.0,0.0,0.011459155902616466,6.87549354156988,0.1909859317102744,0.965
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,68,20261391,20261391,295baa11edf1f257,-88.65529276660648,600,0.2983,0,0.9417637271214643,max_episode_steps,1.0,575.0,565.0,566.0,577.0,1.0,565.0,1.0049999952316284,0,0.0004971666666666667,351.0,40.0,11.172677005051053,34.63529871565827,35.42470723339408,0,,,365.5174865722656,0.022284122562674088,1.2732395447351625,0.7894085177358008,0,600,0,0,-67.91999999999955,0.9433333333333334,0.9416666666666667,-11.999999999999833,0.0,-10.0,1.0,365.9266662597656,4.023333549499512,0.9488888888888888,-34.15999999999978,569.3333333333333,0.0,0.0,0.0,4.016666889190674,4.012499809265137,1.0049999952316284,4.023333549499512,1.0049999952316284,4.023333549499512,0.0,0.0,0.019045541523330142,11.427324913998085,0.25464790894703254,0.9583333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,69,20261392,20261392,41b486ae0bc347ca,164.02973666625502,192,0.9512,1,0.046632124352331605,coverage_reached,0.0,25.0,0.0,9.0,31.0,3.0,5.0,2.234375,0,0.004954166666666667,1451.0,337.0,46.186764485268036,143.178969904331,149.82973666625503,0,,,238.64695739746094,0.04438883034773446,10.727043164393752,6.650766761924129,0,192,0,0,-1.08,0.046875,0.0,-3.840000000000003,20.0,0.0,0.0,405.59375,5.052083492279053,0.0763888888888889,-0.8800000000000003,14.666666666666668,0.0,0.0,0.0,3.53125,2.863194227218628,2.234375,5.052083492279053,2.234375,5.052083492279053,0.0,0.0,0.25173006832368117,48.332173118146784,2.14540863287875,0.13020833333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,70,20261393,20261393,38df3e981a35b054,162.83648015897217,175,0.9523,1,0.028409090909090908,coverage_reached,0.0,17.0,0.0,5.0,34.0,1.0,5.0,3.8457143306732178,0,0.005441714285714286,1427.0,356.0,45.422820758426944,140.8107443511235,147.83648015897205,0,,,133.3502960205078,0.04752369510078767,11.33183194814296,7.025735807848637,0,175,0,0,-0.6,0.02857142857142857,0.0,-3.5000000000000027,20.0,0.0,0.0,461.3028564453125,8.794285774230957,0.08571428571428576,-0.9000000000000004,15.000000000000007,0.0,0.051428571343421936,0.051428571343421936,4.988571643829346,2.53076171875,3.8457143306732178,8.708571434020996,3.8457143306732178,8.794285774230957,0.0,0.08571428805589676,0.2725096408460316,47.689187148055524,2.266366389628591,0.09714285714285714
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,71,20261394,20261394,2cd9c05258992392,58.16666588342494,600,0.9151,0,0.6006655574043261,max_episode_steps,1.0,424.0,376.0,358.0,405.0,8.0,355.0,1.346666693687439,0,0.0015251666666666666,1406.0,347.0,44.754369997440975,138.73854699206697,145.58666588342498,0,,,271.7723693847656,0.04703809136505363,11.045353050577553,6.848118891358084,0,600,0,0,-42.95999999999985,0.5966666666666667,0.6266666666666667,-11.999999999999833,0.0,-10.0,1.0,344.0883483886719,2.3499999046325684,0.6238888888888888,-22.459999999999905,374.3333333333333,0.0,0.0,0.0,1.8966666460037231,1.680277705192566,1.346666693687439,2.3499999046325684,1.346666693687439,2.3499999046325684,0.0,0.0,0.07827240101259422,46.963440607556535,2.2090706101155093,0.7066666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,72,20261395,20261395,5e53d70abe1ad3f1,3.6727463015406627,600,0.6262,0,0.7903494176372712,max_episode_steps,1.0,491.0,468.0,475.0,258.0,2.0,239.0,2.9100000858306885,0,0.0010436666666666667,937.0,252.0,29.825636335421173,92.45947263980565,97.4327463015412,0,,,219.17025756835938,0.05104314360947948,8.021409131831527,4.973273661735548,0,600,0,0,-56.99999999999955,0.7916666666666666,0.78,-11.999999999999833,0.0,-10.0,1.0,631.7916870117188,9.908333778381348,0.41,-14.760000000000034,246.0,0.0,0.009999999776482582,0.009999999776482582,5.898333549499512,3.4858334064483643,2.9100000858306885,9.895000457763672,2.9100000858306885,9.908333778381348,0.0,0.013333333656191826,0.05238319693631246,31.429918161787473,1.6042818263663043,0.8183333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,73,20261396,20261396,cb38ef22275b622e,31.291824388935286,600,0.8059,0,0.7504159733777038,max_episode_steps,1.0,463.0,441.0,451.0,245.0,2.0,225.0,1.9483333826065063,0,0.0013431666666666666,1178.0,259.0,37.49690459245053,116.24040423659666,121.35182438893594,0,,,256.9865417480469,0.04212067002764681,8.244226052160181,5.111420152339314,0,600,0,0,-54.119999999999614,0.7516666666666667,0.735,-11.999999999999833,0.0,-10.0,1.0,491.7850036621094,4.421666622161865,0.38722222222222225,-13.940000000000026,232.33333333333334,0.0,0.006666666828095913,0.006666666828095913,3.305000066757202,2.387500047683716,1.9483333826065063,4.414999961853027,1.9483333826065063,4.421666622161865,0.0,0.006666666828095913,0.06524291633813764,39.145749802882584,1.6488452104320361,0.7716666666666666
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,74,20261397,20261397,deb5ddac81b72cd2,-68.30413740132354,600,0.3176,0,0.961730449251248,max_episode_steps,1.0,580.0,573.0,578.0,295.0,0.0,290.0,1.9783333539962769,0,0.0005293333333333334,404.0,35.0,12.859719401825146,39.86513014565795,40.555862598676775,0,,,201.0722198486328,0.0170316301703163,1.1140846016432675,0.6907324530188258,0,600,0,0,-69.3599999999996,0.9633333333333334,0.955,-11.999999999999833,0.0,-10.0,1.0,395.6716613769531,6.954999923706055,0.48611111111111105,-17.50000000000001,291.66666666666663,0.0,0.0,0.0,5.958333492279053,3.5352776050567627,1.9783333539962769,6.954999923706055,1.9783333539962769,6.954999923706055,0.0,0.0,0.02180422720358967,13.082536322153802,0.22281692032865352,0.9666666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,75,20261398,20261398,61d28d64a90608ab,-28.47344672747706,600,0.6003,0,0.7953410981697171,max_episode_steps,1.0,503.0,481.0,478.0,500.0,2.0,477.0,1.2166666984558105,0,0.0010004999999999999,770.0,204.0,24.509861236151885,75.98056983207083,80.00655327252339,0,,,346.3598327636719,0.050320670942279246,6.493521678149332,4.025983440452586,0,600,0,0,-57.359999999999545,0.7966666666666666,0.8016666666666666,-11.999999999999833,0.0,-10.0,1.0,377.7933349609375,3.43833327293396,0.8088888888888889,-29.119999999999763,485.3333333333333,0.0,0.0,0.0,3.113333225250244,2.988194465637207,1.2166666984558105,3.43833327293396,1.2166666984558105,3.43833327293396,0.0,0.0,0.04301427595296959,25.808565571781752,1.2987043356298662,0.8383333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,76,20261399,20261399,14dd1d28ec8f87fc,-76.01591184811629,600,0.3719,0,0.8968386023294509,max_episode_steps,1.0,549.0,536.0,538.0,545.0,4.0,535.0,2.9800000190734863,0,0.0006198333333333333,416.0,95.0,13.241691265245697,41.04924292226165,42.92408815188416,0,,,213.3847198486328,0.043678160919540215,3.0239439187460104,1.8748452296225266,0,600,0,0,-64.55999999999942,0.8966666666666666,0.8933333333333333,-11.999999999999833,0.0,-10.0,1.0,637.1266479492188,6.106666564941406,0.8994444444444446,-32.37999999999972,539.6666666666667,0.0,0.0,0.0,3.113333225250244,2.061805486679077,2.9800000190734863,6.106666564941406,2.9800000190734863,6.106666564941406,0.0,0.0,0.02307746674832482,13.846480048994891,0.6047887837492022,0.915
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,77,20261400,20261400,6c5b17a3625e3438,-95.45056090849295,600,0.2915,0,0.9467554076539102,max_episode_steps,1.0,575.0,564.0,569.0,576.0,0.0,569.0,1.996666669845581,0,0.0004858333333333333,284.0,55.0,9.040000767619656,28.02400237962094,29.109439091507664,0,,,154.0893096923828,0.03728813559322033,1.7507043740108483,1.085436711886726,0,600,0,0,-68.27999999999956,0.9483333333333334,0.94,-11.999999999999833,0.0,-10.0,1.0,305.8999938964844,7.043333530426025,0.9522222222222223,-34.27999999999979,571.3333333333334,0.0,0.004999999888241291,0.004999999888241291,4.054999828338623,3.5536112785339355,1.996666669845581,7.0316667556762695,1.996666669845581,7.043333530426025,0.0,0.011666666716337204,0.01565023607070304,9.390141642421824,0.3501408748021697,0.9583333333333334
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,78,20261401,20261401,59dc717e01c8786a,-69.967139566343,600,0.3824,0,0.8868552412645591,max_episode_steps,1.0,540.0,528.0,533.0,543.0,3.0,533.0,2.930000066757202,0,0.0006373333333333334,460.0,144.0,14.642254764454368,45.390989769808584,48.232860433657436,0,,,187.3611297607422,0.05891980360065462,4.583662361046584,2.841870663848883,0,600,0,0,-63.959999999999404,0.8883333333333333,0.88,-11.999999999999833,0.0,-10.0,1.0,533.0150146484375,7.933333396911621,0.8955555555555557,-32.23999999999971,537.3333333333334,0.0,0.0,0.0,5.054999828338623,2.7958333492279053,2.930000066757202,7.933333396911621,2.930000066757202,7.933333396911621,0.0,0.0,0.025931645394439484,15.55898723666369,0.9167324722093178,0.9
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,79,20261402,20261402,8c6173b559c2a9c8,-58.309313061287284,600,0.4347,0,0.9051580698835274,max_episode_steps,1.0,551.0,537.0,544.0,554.0,0.0,544.0,1.9283332824707031,0,0.0007245,603.0,117.0,19.194086136882586,59.50166702433601,61.81068693871322,0,,,150.9179229736328,0.03735632183908045,3.7242256683503494,2.3090199143772177,0,600,0,0,-65.27999999999945,0.9066666666666666,0.895,-11.999999999999833,0.0,-10.0,1.0,278.2099914550781,4.046666622161865,0.912222222222222,-32.83999999999973,547.3333333333333,0.0,0.0,0.0,3.113333225250244,2.1870832443237305,1.9283332824707031,4.046666622161865,1.9283332824707031,4.046666622161865,0.0,0.0,0.03323155211758775,19.93893127055265,0.7448451336700705,0.9183333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,80,20261403,20261403,b983dc45739b654d,3.952567286746824,600,0.7321,0,0.7953410981697171,max_episode_steps,1.0,489.0,472.0,478.0,493.0,3.0,478.0,4.611666679382324,0,0.0012201666666666667,1094.0,223.0,34.82310154850669,107.9516148003708,112.35256728674783,0,,,159.5836639404297,0.0391709116458809,7.0983104618985315,4.400952486377091,0,600,0,0,-57.359999999999545,0.7966666666666666,0.7866666666666666,-11.999999999999833,0.0,-10.0,1.0,723.9533081054688,8.643333435058594,0.8066666666666666,-29.039999999999765,484.0,0.0,0.0,0.0,4.038333415985107,1.944333553314209,4.611666679382324,8.643333435058594,4.611666679382324,8.643333435058594,0.0,0.0,0.060404606068144025,36.242763640886416,1.4196620923797065,0.815
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,81,20261404,20261404,0897a00e47cc5781,-21.899643491628478,600,0.6184,0,0.78369384359401,max_episode_steps,1.0,492.0,457.0,470.0,489.0,5.0,464.0,2.1050000190734863,0,0.0010306666666666665,814.0,234.0,25.910424735360557,80.32231667961771,84.94035650837218,0,,,275.2216796875,0.054368029739776995,7.448451336700703,4.618039828754437,0,600,0,0,-56.399999999999565,0.7833333333333333,0.7616666666666667,-11.999999999999833,0.0,-10.0,1.0,562.1266479492188,4.295000076293945,0.79,-28.439999999999777,474.0,0.0,0.0,0.0,2.1533334255218506,2.0537500381469727,2.1050000190734863,4.295000076293945,2.1050000190734863,4.295000076293945,0.0,0.0,0.04566685833783449,27.40011500270069,1.4896902673401407,0.82
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,82,20261405,20261405,3c41c8ee97feecff,-84.41289252864436,600,0.3134,0,0.9284525790349417,max_episode_steps,1.0,564.0,552.0,558.0,568.0,0.0,558.0,1.006666660308838,0,0.0005223333333333333,377.0,52.0,12.000282709128909,37.20087639829964,38.22710747135616,0,,,312.80499267578125,0.0268456375838926,1.6552114081557112,1.0262310730565412,0,600,0,0,-66.95999999999951,0.93,0.92,-11.999999999999833,0.0,-10.0,1.0,314.0416564941406,3.1066665649414062,0.9355555555555555,-33.679999999999765,561.3333333333333,0.0,0.0,0.0,3.0999999046325684,3.0875000953674316,1.006666660308838,3.1066665649414062,1.006666660308838,3.1066665649414062,0.0,0.0,0.02055220831793342,12.331324990760052,0.33104228163114224,0.94
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,83,20261406,20261406,abfe397cde02924b,25.106652464105,600,0.7561,0,0.8069883527454242,max_episode_steps,1.0,489.0,481.0,485.0,260.0,1.0,243.0,3.873333215713501,0,0.0012601666666666666,1174.0,223.0,37.36958063797701,115.84569997772876,120.24665246410588,0,,,82.88749694824219,0.03659937633349748,7.098310461898532,4.400952486377093,0,600,0,0,-58.19999999999953,0.8083333333333333,0.8016666666666666,-11.999999999999833,0.0,-10.0,1.0,312.864990234375,7.335000038146973,0.415,-14.940000000000035,249.0,0.0,0.0,0.0,3.301666736602783,1.9319167137145996,3.873333215713501,7.335000038146973,3.873333215713501,7.335000038146973,0.0,0.0,0.06464873788392786,38.78924273035672,1.4196620923797063,0.815
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,84,20261407,20261407,4e1810073fe1443e,-82.46403073947444,600,0.3524,0,0.8935108153078203,max_episode_steps,1.0,557.0,532.0,535.0,545.0,2.0,535.0,1.0199999809265137,0,0.0005873333333333334,350.0,78.0,11.140846016432675,34.536622650941304,36.07596926052612,0,,,390.8066711425781,0.04266958424507656,2.482817112233566,1.5393466095848114,0,600,0,0,-64.1999999999994,0.8916666666666667,0.8866666666666667,-11.999999999999833,0.0,-10.0,1.0,393.3233337402344,2.1433334350585938,0.8983333333333333,-32.33999999999971,539.0,0.0,0.0,0.0,2.123333215713501,2.1083333492279053,1.0199999809265137,2.1433334350585938,1.0199999809265137,2.1433334350585938,0.0,0.0,0.01939568239813231,11.637409438879386,0.49656342244671337,0.9283333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,85,20261408,20261408,4d8c2a46c52bb58b,161.7992518458402,167,0.9537,1,0.017857142857142856,coverage_reached,0.0,15.0,0.0,3.0,24.0,6.0,1.0,2.2335329055786133,0,0.005710778443113773,1416.0,325.0,45.07267988362475,139.72530763923683,146.13925184584016,0,,,238.39071655273438,0.04388926401080352,10.345071300973196,6.413944206603388,0,167,0,0,-0.36,0.017964071856287425,0.0,-3.3400000000000025,20.0,0.0,0.0,404.9101867675781,6.215569019317627,0.06387225548902196,-0.6400000000000001,10.666666666666668,0.0,0.0,0.0,4.856287479400635,3.481337070465088,2.2335329055786133,6.215569019317627,2.2335329055786133,6.215569019317627,0.0,0.0,0.28228559367556516,47.141694143819386,2.069014260194639,0.08982035928143713
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,86,20261409,20261409,b35b43b5bdd8aa9e,15.029744136521234,600,0.7129,0,0.7470881863560732,max_episode_steps,1.0,475.0,444.0,449.0,253.0,5.0,226.0,1.443333387374878,0,0.0011881666666666666,1008.0,286.0,32.0856365273261,99.46547323471087,105.10974413652178,0,,,437.8150634765625,0.05369883589936167,9.103662744856416,5.644270901810979,0,600,0,0,-53.87999999999962,0.7483333333333333,0.74,-11.999999999999833,0.0,-10.0,1.0,508.4150085449219,2.738333225250244,0.3944444444444445,-14.200000000000028,236.66666666666669,0.0,0.0,0.0,2.131666660308838,1.9639166593551636,1.443333387374878,2.738333225250244,1.443333387374878,2.738333225250244,0.0,0.0,0.056510615127162336,33.9063690762974,1.8207325489712822,0.7916666666666666
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,87,20261410,20261410,0cdde8b5141e0ff5,168.29504956183973,169,0.9507,1,0.011764705882352941,coverage_reached,0.0,11.0,0.0,1.0,26.0,3.0,1.0,4.171597480773926,0,0.005625443786982248,1473.0,358.0,46.88704623487237,145.3498433281043,152.41504956183974,0,,,134.59022521972656,0.0463550433769261,11.395493925379709,7.065206233735421,0,169,0,0,-0.12,0.005917159763313609,0.0,-3.3800000000000026,20.0,0.0,0.0,488.88165283203125,9.60354995727539,0.061143984220907305,-0.6200000000000001,10.333333333333334,0.0,0.0,0.0,4.165680408477783,2.5980417728424072,4.171597480773926,9.60354995727539,4.171597480773926,9.60354995727539,0.0,0.0,0.2909239350292799,49.1661450199483,2.2790987850759414,0.0650887573964497
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,88,20261411,20261411,b4be5829a2db46d1,42.50673823636802,600,0.8612,0,0.6555740432612313,max_episode_steps,1.0,448.0,418.0,389.0,417.0,3.0,389.0,2.258333444595337,0,0.0014353333333333334,1307.0,313.0,41.603102124221444,128.96961658508653,135.1467382363691,0,,,202.91041564941406,0.04570677570093463,9.963099437552659,6.1771216512826514,0,600,0,0,-46.67999999999977,0.6483333333333333,0.6966666666666667,-11.999999999999833,0.0,-10.0,1.0,437.3033447265625,4.784999847412109,0.6655555555555556,-23.959999999999873,399.33333333333337,0.0,0.0,0.0,3.116666555404663,2.142305612564087,2.258333444595337,4.784999847412109,2.258333444595337,4.784999847412109,0.0,0.0,0.0726595366862199,43.59572201173194,1.9926198875105297,0.7466666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,89,20261412,20261412,1a4ae7f5f67936de,58.82267692312324,600,0.9378,0,0.6855241264559068,max_episode_steps,1.0,439.0,405.0,409.0,235.0,3.0,206.0,1.2366666793823242,0,0.001563,1377.0,356.0,43.83127132750798,135.8769411152748,142.90267692312327,0,,,234.66307067871094,0.04916448004419281,11.331831948142957,7.025735807848635,0,600,0,0,-49.07999999999972,0.6816666666666666,0.675,-11.999999999999833,0.0,-10.0,1.0,283.2166748046875,3.255000114440918,0.36111111111111116,-13.000000000000018,216.66666666666669,0.0,0.0,0.0,2.751666784286499,2.5808334350585938,1.2366666793823242,3.255000114440918,1.2366666793823242,3.255000114440918,0.0,0.0,0.07682939619522759,46.09763771713656,2.266366389628591,0.7316666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,90,20261413,20261413,f7c810899af1f504,165.850936785236,227,0.95,1,0.017543859649122806,coverage_reached,0.0,58.0,16.0,1.0,31.0,3.0,1.0,1.5286343097686768,0,0.004185022026431718,1462.0,353.0,46.53690536007022,144.2644066162177,151.2309367852359,0,,,296.0627746582031,0.046065509591543784,11.236338982287819,6.966530169018449,0,227,0,0,-0.12,0.004405286343612335,0.07048458149779736,-4.539999999999991,20.0,0.0,0.0,382.0176086425781,3.264317274093628,0.05286343612334802,-0.7200000000000002,12.0,0.0,0.0,0.0,2.590308427810669,2.344346284866333,1.5286343097686768,3.264317274093628,1.5286343097686768,3.264317274093628,0.0,0.0,0.21490825179087114,48.78417315652775,2.247267796457562,0.2555066079295154
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,91,20261414,20261414,0dfbc828ba029bf7,44.721566311538396,600,0.8454,0,0.7387687188019967,max_episode_steps,1.0,462.0,439.0,444.0,253.0,3.0,223.0,2.7850000858306885,0,0.001409,1298.0,302.0,41.316623226656034,128.08153200263368,134.04156631153896,0,,,169.8312530517578,0.04446407538280334,9.612958562750485,5.9600343089053025,0,600,0,0,-53.27999999999963,0.74,0.7316666666666667,-11.999999999999833,0.0,-10.0,1.0,450.8800048828125,6.493333339691162,0.39,-14.040000000000028,234.0,0.0,0.0,0.0,3.944999933242798,2.413055658340454,2.7850000858306885,6.493333339691162,2.7850000858306885,6.493333339691162,0.0,0.0,0.07206535823201023,43.239214939206136,1.9225917125500962,0.77
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,92,20261415,20261415,2f168890fe16006b,-3.9007749927988966,600,0.6032,0,0.8552412645590682,max_episode_steps,1.0,524.0,509.0,513.0,274.0,0.0,258.0,1.1133333444595337,0,0.0010053333333333333,935.0,162.0,29.76197435818442,92.26212051037172,95.45922500720168,0,,,445.7833251953125,0.03349183378126939,5.156620156177408,3.197104496829994,0,600,0,0,-61.559999999999455,0.855,0.8483333333333334,-11.999999999999833,0.0,-10.0,1.0,464.8616638183594,4.329999923706055,0.4388888888888889,-15.800000000000042,263.3333333333333,0.0,0.0,0.0,4.053333282470703,3.991527557373047,1.1133333444595337,4.329999923706055,1.1133333444595337,4.329999923706055,0.0,0.0,0.05132216398236652,30.79329838941991,1.0313240312354819,0.8733333333333333
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,93,20261416,20261416,b523142135333041,-115.8453680940771,600,0.1828,0,0.9667221297836939,max_episode_steps,1.0,586.0,577.0,581.0,586.0,0.0,581.0,2.001666784286499,0,0.00030466666666666663,107.0,14.0,3.4059157821665593,10.55833892471634,10.834631905923871,0,,,100.67638397216797,0.025500910746812384,0.445633840657307,0.2762929812075304,0,600,0,0,-69.71999999999962,0.9683333333333334,0.9616666666666667,-11.999999999999833,0.0,-10.0,1.0,201.413330078125,5.014999866485596,0.9711111111111113,-34.959999999999816,582.6666666666667,0.0,0.0,0.0,4.013333320617676,2.5061111450195312,2.001666784286499,5.014999866485596,2.001666784286499,5.014999866485596,0.0,0.0,0.00582507091716337,3.495042550298022,0.08912676813146142,0.9766666666666667
B,Anew_B_classical_frontier_greedy,classical_frontier_greedy,formal,False,,,,94,20261417,20261417,0a6da9883e7ba190,164.98364656395322,206,0.9509,1,0.043478260869565216,coverage_reached,0.0,44.0,15.0,2.0,36.0,7.0,2.0,1.9902912378311157,0,0.004616019417475728,1463.0,300.0,46.568736348688596,144.36308268093472,150.283646563953,0,,,197.74435424804688,0.039395929087327655,9.549296585513726,5.920563883018514,0,206,0,0,-0.24,0.009708737864077669,0.07281553398058252,-4.12,20.0,0.0,0.0,341.0679626464844,3.37864089012146,0.07605177993527511,-0.9400000000000004,15.666666666666671,0.0,0.0,0.0,2.2330098152160645,1.8628641366958618,1.9902912378311157,3.37864089012146,1.9902912378311157,3.37864089012146,0.0,0.0,0.23533298866888994,48.478595665791325,1.909859317102745,0.21359223300970873
