method_id,group,display_name,episode_idx,episode_seed,success,final_coverage,episode_reward,episode_length,repeat_visit_ratio,done_reason,accessible_block_count,total_accessible_unknown_area,total_frontier_cluster_count,mean_block_area,local_frontier_coverage,local_frontier_block_area_mean,value_total_block_count_before_cap,value_packed_block_count,value_truncated_block_count,value_block_cap_hit_flag,value_total_entry_count_before_cap,value_packed_entry_count,value_truncated_entry_count,value_entry_cap_hit_block_count,value_entry_cap_hit_flag,value_max_frontier_clusters_per_block,value_mean_frontier_clusters_per_block,info_reward_sum,step_penalty_sum,recent_revisit_penalty_sum,turn_penalty_sum,timeout_penalty_sum,terminal_bonus_sum,delta_empty_sum,delta_obstacle_sum,empty_info_gain_sum,obstacle_info_gain_sum,weighted_obstacle_info_gain_sum,weighted_info_gain_sum,empty_info_reward_sum,obstacle_info_reward_sum,obstacle_info_contribution_ratio,recent_revisit_trigger_count,stall_trigger_count,zero_info_step_count,turn_ge_90_count,turn_135_count,turn_180_count,turn_penalty_weight_sum,timeout_flag,checkpoint_path
A,A,full_method_main,35,20259357,1,0.9509,174.06669198408878,418,0.18615751789976134,coverage_reached,7.598086357116699,435.2320556640625,13.129186630249023,68.54304504394531,0.019013985991477966,0.2642986476421356,7.598086357116699,7.598086357116699,0.0,0.0,13.129186630249023,13.114832878112793,0.014354066923260689,0.014354066923260689,0.014354066923260689,4.5,1.913482427597046,165.46002531742374,-8.35999999999991,-1.0999999999999999,-1.9333333333333333,0.0,20.0,1604.0,364.0,51.05690574388002,11.586479857089994,2.3172959714179986,53.374201715298085,158.27640780602812,7.183617511395798,0.04341603053435119,11.0,197.0,244.0,85.0,19.0,6.0,38.66666666666666,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,36,20259358,1,0.9593,173.07657861258176,178,0.00558659217877095,coverage_reached,4.494381904602051,479.7865295410156,7.359550476074219,121.99517059326172,0.037746187299489975,0.5380499958992004,4.494381904602051,4.494381904602051,0.0,0.0,7.359550476074219,7.359550476074219,0.0,0.0,0.0,3.4157302379608154,1.8032504320144653,157.2699119459149,-3.5600000000000027,0.0,-0.6333333333333336,0.0,20.0,1525.0,344.0,48.5422576430281,10.9498600847224,2.1899720169444805,50.73222965997257,150.48099869338702,6.788913252527889,0.043167273183586416,0.0,9.0,22.0,36.0,2.0,0.0,12.666666666666671,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,37,20259359,1,0.9518,164.71735358274563,162,0.08588957055214724,coverage_reached,6.012345790863037,446.2962951660156,11.5,83.77153015136719,0.040816329419612885,0.6182447075843811,6.012345790863037,6.012345790863037,0.0,0.0,11.5,11.5,0.0,0.0,0.0,4.543210029602051,2.1008355617523193,150.00735358274557,-3.2400000000000024,-1.0999999999999999,-0.9500000000000012,0.0,20.0,1454.0,331.0,46.282257451123165,10.536057232683476,2.1072114465366947,48.38946889765984,143.4749980984818,6.532355484263756,0.04354690172345747,11.0,1.0,20.0,43.0,2.0,6.0,18.999999999999996,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,38,20259360,1,0.95,161.2668433996374,455,0.35964912280701755,coverage_reached,4.874725341796875,525.4066162109375,12.714285850524902,113.78717041015625,0.016580700874328613,0.3191148042678833,4.874725341796875,4.874725341796875,0.0,0.0,12.714285850524902,12.586812973022461,0.12747253477573395,0.06373626738786697,0.06373626738786697,5.485714435577393,2.711261034011841,157.25017673297137,-9.099999999999895,-3.2000000000000015,-3.6833333333333282,0.0,20.0,1526.0,338.0,48.57408863164649,10.758874153012126,2.151774830602425,50.7258634622489,150.57967475810403,6.670501974867519,0.042419678714859445,32.0,267.0,303.0,147.0,52.0,11.0,73.6666666666666,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,39,20259361,1,0.9516,158.29397102260705,224,0.10666666666666667,coverage_reached,6.674107074737549,420.5535583496094,11.071428298950195,88.7225341796875,0.02630992792546749,0.48498186469078064,6.674107074737549,6.674107074737549,0.0,0.0,11.071428298950195,11.071428298950195,0.0,0.0,0.0,4.8348212242126465,2.1020991802215576,145.2906376892741,-4.479999999999992,-1.4000000000000001,-1.1166666666666674,0.0,20.0,1411.0,307.0,44.913524940532845,9.772113505842373,1.9544227011684754,46.86794764170135,139.2319273156519,6.058710373622276,0.04170062483020921,14.0,60.0,90.0,46.0,3.0,9.0,22.33333333333332,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,40,20259362,1,0.9511,166.4495979320534,207,0.04807692307692308,coverage_reached,6.7053141593933105,414.4927673339844,12.92270565032959,68.1583480834961,0.03513095900416374,0.3948531448841095,6.7053141593933105,6.7053141593933105,0.0,0.0,12.92270565032959,12.92270565032959,0.0,0.0,0.0,3.961352586746216,1.9955706596374512,152.57293126538687,-4.14,-0.8999999999999999,-1.083333333333334,0.0,20.0,1480.0,331.0,47.109863155201026,10.536057232683474,2.1072114465366956,49.21707460173776,146.04057578112315,6.532355484263758,0.04281464234898465,9.0,11.0,55.0,45.0,8.0,6.0,21.666666666666657,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,41,20259363,0,0.9412,119.26759897879407,600,0.16805324459234608,max_episode_steps,4.851666450500488,407.0733337402344,9.28166675567627,87.59303283691406,0.012619047425687313,0.18445782363414764,4.851666450500488,4.851666450500488,0.0,0.0,9.28166675567627,9.28166675567627,0.0,0.0,0.0,3.2783334255218506,1.9509960412979126,142.7842656454628,-11.999999999999833,-1.3,-2.2166666666666655,-8.0,0.0,1381.0,330.0,43.958595281981516,10.504226244065103,2.1008452488130187,46.059440530794554,136.27164537414262,6.512620271320367,0.04561161022805812,13.0,331.0,430.0,103.0,20.0,5.0,44.33333333333332,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,42,20259364,1,0.9523,169.5579003113113,152,0.0,coverage_reached,3.5723683834075928,477.9539489746094,8.730262756347656,161.02308654785156,0.03690774738788605,0.6937329173088074,3.5723683834075928,3.5723683834075928,0.0,0.0,8.730262756347656,8.723684310913086,0.00657894741743803,0.00657894741743803,0.00657894741743803,4.177631378173828,2.8805453777313232,152.94790031131146,-3.0400000000000023,0.0,-0.35,0.0,20.0,1482.0,340.0,47.17352513243779,10.822536130248885,2.1645072260497766,49.33803235848757,146.2379279105571,6.709972400754312,0.04387096774193552,0.0,0.0,8.0,19.0,2.0,0.0,6.999999999999998,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,43,20259365,1,0.9511,175.11991418246745,267,0.10074626865671642,coverage_reached,5.891385555267334,390.9400634765625,11.134831428527832,85.58412170410156,0.024815918877720833,0.34682565927505493,5.891385555267334,5.891385555267334,0.0,0.0,11.134831428527832,11.131086349487305,0.00374531839042902,0.00374531839042902,0.00374531839042902,3.149812698364258,2.0561752319335938,161.4932475158014,-5.339999999999974,-0.2,-0.833333333333334,0.0,20.0,1570.0,333.0,49.97465213085518,10.599719209920236,2.119943841984044,52.09459597283918,154.92142160565095,6.57182591015055,0.040694121960161346,2.0,81.0,107.0,44.0,6.0,0.0,16.666666666666668,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,44,20259366,0,0.8877,114.00515175058091,600,0.24958402662229617,max_episode_steps,4.8466668128967285,421.23834228515625,7.743333339691162,94.93955993652344,0.01017762627452612,0.1483616828918457,4.8466668128967285,4.8466668128967285,0.0,0.0,7.743333339691162,7.726666450500488,0.01666666753590107,0.013333333656191826,0.013333333656191826,2.823333263397217,1.6800951957702637,139.4884850839159,-11.999999999999833,-2.2000000000000006,-3.2833333333333297,-8.0,0.0,1348.0,328.0,42.908172657574994,10.44056426682834,2.0881128533656677,44.99628551094068,133.0153352384824,6.473149845433575,0.04640633842671201,22.0,394.0,447.0,129.0,32.0,18.0,65.66666666666667,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,45,20259367,1,0.9556,172.2190556765941,168,0.11834319526627218,coverage_reached,3.8035714626312256,505.9166564941406,9.398809432983398,143.3211212158203,0.04192311689257622,0.5395267605781555,3.8035714626312256,3.8035714626312256,0.0,0.0,9.398809432983398,9.398809432983398,0.0,0.0,0.0,4.351190567016602,2.6576390266418457,158.07905567659412,-3.3600000000000025,-1.4000000000000001,-1.1000000000000003,0.0,20.0,1533.0,345.0,48.796905551975115,10.981691073340777,2.196338214668156,50.9932437666433,151.27040721112286,6.808648465471286,0.043071161048689154,14.0,8.0,31.0,36.0,4.0,13.0,21.999999999999996,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,46,20259368,0,0.4106,-39.20272545722438,600,0.8801996672212978,max_episode_steps,2.948333263397217,473.4116516113281,8.96833324432373,162.3896026611328,0.06035147234797478,0.9584174752235413,2.948333263397217,2.948333263397217,0.0,0.0,8.96833324432373,8.949999809265137,0.018333332613110542,0.01666666753590107,0.01666666753590107,7.008333206176758,3.0881388187408447,59.58060787610959,-11.999999999999833,-52.400000000000475,-26.383333333333574,-8.0,0.0,585.0,94.0,18.621128341751753,2.9921129301276324,0.5984225860255268,19.21955092777727,57.72549785943046,1.8551100166791323,0.031136137793971504,524.0,521.0,542.0,538.0,1.0,522.0,527.6666666666666,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,47,20259369,1,0.9546,167.83349291185206,211,0.0660377358490566,coverage_reached,4.4218010902404785,491.1279602050781,10.834123611450195,176.00875854492188,0.04023599997162819,0.6097763776779175,4.4218010902404785,4.4218010902404785,0.0,0.0,10.834123611450195,10.57819938659668,0.25592416524887085,0.14218010008335114,0.14218010008335114,5.933649063110352,3.7120044231414795,154.27015957851899,-4.219999999999998,-1.0999999999999999,-1.1166666666666671,0.0,20.0,1491.0,362.0,47.460004030003184,11.522817879853228,2.3045635759706453,49.76456760597386,147.12601249300994,7.1441470855090055,0.046309325828322916,11.0,27.0,50.0,40.0,5.0,11.0,22.333333333333314,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,48,20259370,1,0.9504,173.05821432517263,181,0.03296703296703297,coverage_reached,4.50828742980957,398.8563537597656,9.038674354553223,106.87657165527344,0.03654426708817482,0.49955758452415466,4.50828742980957,4.50828742980957,0.0,0.0,9.038674354553223,8.977900505065918,0.06077348068356514,0.03867403417825699,0.03867403417825699,4.016574382781982,2.146772861480713,157.64488099183941,-3.6200000000000028,-0.30000000000000004,-0.6666666666666669,0.0,20.0,1536.0,308.0,48.89239851783022,9.803944494460755,1.9607888988921498,50.85318741672241,151.56643540527378,6.07844558656567,0.03855783675513272,3.0,0.0,34.0,34.0,4.0,1.0,13.333333333333336,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,49,20259371,1,0.9507,156.16576262385186,316,0.1608832807570978,coverage_reached,7.9113922119140625,367.48101806640625,12.19936752319336,47.392356872558594,0.024441000074148178,0.3200184404850006,7.9113922119140625,7.9113922119140625,0.0,0.0,12.19936752319336,12.189873695373535,0.009493670426309109,0.009493670426309109,0.009493670426309109,3.746835470199585,1.570057988166809,145.9024292905193,-6.319999999999953,-1.5000000000000002,-1.9166666666666676,0.0,20.0,1406.0,363.0,44.75436999744099,11.554648868471613,2.3109297736943217,47.06529977113534,138.73854699206709,7.163882298452403,0.04910050047342085,15.0,96.0,145.0,79.0,22.0,7.0,38.33333333333338,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,50,20259372,1,0.9525,157.1308234137266,268,0.055762081784386616,coverage_reached,4.929104328155518,518.3731079101562,10.570895195007324,110.8635025024414,0.02199038863182068,0.3216820955276489,4.929104328155518,4.929104328155518,0.0,0.0,10.570895195007324,10.5,0.07089552283287048,0.03731343150138855,0.03731343150138855,4.444029808044434,2.160163640975952,143.0408234137272,-5.359999999999974,-0.1,-0.44999999999999996,0.0,20.0,1391.0,293.0,44.27690516816528,9.326479665185074,1.865295933037014,46.14220110120234,137.25840602131248,5.7824173924147475,0.04042494481236204,1.0,63.0,121.0,25.0,2.0,0.0,9.0,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,51,20259373,1,0.9525,158.565124151337,310,0.05466237942122187,coverage_reached,3.6645162105560303,398.41290283203125,7.6483869552612305,121.90557098388672,0.020993344485759735,0.31721043586730957,3.6645162105560303,3.6645162105560303,0.0,0.0,7.6483869552612305,7.6483869552612305,0.0,0.0,0.0,4.061290264129639,2.2981185913085938,146.1984574846702,-6.199999999999956,-0.5,-0.9333333333333341,0.0,20.0,1412.0,348.0,44.945355929151255,11.077184039195924,2.2154368078391835,47.16079273699046,139.3306033803689,6.8678541043014745,0.04697624190064798,5.0,103.0,134.0,43.0,5.0,4.0,18.666666666666668,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,52,20259374,0,0.5203,-23.089932142797,600,0.8552412645590682,max_episode_steps,2.9700000286102295,511.27667236328125,10.75333309173584,174.1508331298828,0.018692366778850555,0.8068475127220154,2.9700000286102295,2.9700000286102295,0.0,0.0,10.75333309173584,10.75333309173584,0.0,0.0,0.0,4.99833345413208,3.6581668853759766,69.31006785720334,-11.999999999999833,-51.40000000000046,-21.000000000000163,-8.0,0.0,663.0,197.0,21.103945453985318,6.270704757820676,1.2541409515641355,22.35808640554944,65.4222309073545,3.8878369498488206,0.05609339407744876,514.0,509.0,521.0,435.0,5.0,410.0,420.0,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,53,20259375,1,0.9502,168.7500186077642,172,0.0,coverage_reached,3.366279125213623,586.1453247070312,10.598836898803711,208.57534790039062,0.03712492808699608,0.6317532658576965,3.366279125213623,3.366279125213623,0.0,0.0,10.598836898803711,9.75,0.8488371968269348,0.2732558250427246,0.2732558250427246,6.656976699829102,3.611171245574951,152.79001860776427,-3.4400000000000026,0.0,-0.6000000000000002,0.0,20.0,1474.0,372.0,46.91887722349075,11.84112776603702,2.368225553207403,49.28710277669819,145.44851939282134,7.3414992149429565,0.048049599586670155,0.0,0.0,7.0,32.0,4.0,0.0,12.000000000000004,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,54,20259376,1,0.954,171.23344815815386,245,0.04878048780487805,coverage_reached,3.844897985458374,436.48980712890625,9.424489974975586,150.6683349609375,0.033513814210891724,0.4977230727672577,3.844897985458374,3.844897985458374,0.0,0.0,9.424489974975586,9.318367004394531,0.1061224490404129,0.0734693855047226,0.0734693855047226,5.028571605682373,2.896488904953003,158.00011482482046,-4.8999999999999835,-0.6,-1.2666666666666673,0.0,20.0,1524.0,386.0,48.510426654409684,12.28676160669433,2.4573523213388655,50.967778975748566,150.3823226286701,7.617792196150488,0.04821383962028484,6.0,25.0,74.0,57.0,7.0,6.0,25.333333333333314,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,55,20259377,0,0.9314,86.03128437003056,600,0.36938435940099834,max_episode_steps,4.485000133514404,280.8516540527344,7.005000114440918,67.9360580444336,0.020884355530142784,0.327049195766449,4.485000133514404,4.485000133514404,0.0,0.0,7.005000114440918,7.005000114440918,0.0,0.0,0.0,2.2983334064483643,1.6136665344238281,131.08128437002983,-11.999999999999833,-15.69999999999996,-9.349999999999998,-8.0,0.0,1269.0,297.0,40.393524556723065,9.453803619658594,1.890760723931716,42.28428528065484,125.21992612584135,5.861358244188327,0.04471544715447161,157.0,387.0,450.0,231.0,20.0,155.0,187.0,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,56,20259378,1,0.9587,161.91919664734857,592,0.23777403035413153,coverage_reached,6.326013565063477,503.39697265625,14.179054260253906,84.10514831542969,0.017087239772081375,0.24007287621498108,6.326013565063477,6.326013565063477,0.0,0.0,14.179054260253906,14.121622085571289,0.05743243172764778,0.04054053872823715,0.04054053872823715,7.518580913543701,2.3447186946868896,159.55919664734859,-11.839999999999836,-2.600000000000001,-3.199999999999996,0.0,20.0,1549.0,340.0,49.306201369869186,10.822536130248896,2.1645072260497766,51.47070859591899,152.84922424659447,6.709972400754317,0.04205318491032782,26.0,347.0,411.0,128.0,30.0,17.0,64.00000000000006,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,57,20259379,1,0.9508,162.5938024526061,298,0.1605351170568562,coverage_reached,8.798657417297363,351.52685546875,13.013422966003418,62.71404266357422,0.021191921085119247,0.30011141300201416,8.798657417297363,8.798657417297363,0.0,0.0,13.013422966003418,13.013422966003418,0.0,0.0,0.0,3.332214832305908,1.8731828927993774,150.5204691192737,-5.959999999999961,-0.7,-1.266666666666667,0.0,20.0,1458.0,337.0,46.409581405596704,10.727043164393741,2.14540863287875,48.55499003847543,143.86970235734972,6.650766761924125,0.04418513176871641,7.0,118.0,144.0,56.0,12.0,4.0,25.333333333333332,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,58,20259380,0,0.935,116.85496602612687,600,0.2512479201331115,max_episode_steps,4.349999904632568,310.5966796875,8.376667022705078,78.04658508300781,0.011046863161027431,0.1959037035703659,4.349999904632568,4.349999904632568,0.0,0.0,8.376667022705078,8.270000457763672,0.1066666692495346,0.05666666850447655,0.05666666850447655,4.050000190734863,2.0028910636901855,141.73829935946296,-11.999999999999833,-2.3000000000000007,-2.5833333333333326,-8.0,0.0,1371.0,327.0,43.64028539579771,10.408733278209967,2.081746655641991,45.7220320514397,135.284884726973,6.45341463249018,0.04553049289891397,23.0,375.0,440.0,113.0,30.0,6.0,51.66666666666666,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,59,20259381,1,0.95,161.47993730860716,182,0.02185792349726776,coverage_reached,6.395604610443115,465.945068359375,12.824175834655762,79.470947265625,0.03539657965302467,0.4929611384868622,6.395604610443115,6.395604610443115,0.0,0.0,12.824175834655762,12.637362480163574,0.18681319057941437,0.1428571492433548,0.1428571492433548,5.593406677246094,2.148000478744507,146.33660397527416,-3.640000000000003,-0.4,-0.8166666666666674,0.0,20.0,1413.0,350.0,44.977186917769615,11.140846016432677,2.2281692032865363,47.20535612105618,139.42927944508583,6.907324530188262,0.0472016183412003,4.0,14.0,27.0,38.0,3.0,4.0,16.333333333333336,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,60,20259382,1,0.9507,164.59873942617926,183,0.043478260869565216,coverage_reached,7.245901584625244,385.7978210449219,13.426229476928711,69.44055938720703,0.036789216101169586,0.4179675877094269,7.245901584625244,7.245901584625244,0.0,0.0,13.426229476928711,13.426229476928711,0.0,0.0,0.0,4.349726676940918,2.17417573928833,149.15873942617958,-3.660000000000003,-0.30000000000000004,-0.6000000000000001,0.0,20.0,1439.0,363.0,45.804792621847504,11.554648868471611,2.310929773694321,48.115722395541795,141.99485712772724,7.1638822984524015,0.048028578989150604,3.0,25.0,42.0,30.0,6.0,0.0,11.999999999999998,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,61,20259383,0,0.5112,-24.13910347272212,600,0.8868552412645591,max_episode_steps,3.873333215713501,403.5450134277344,5.888333320617676,104.2463607788086,0.03380952030420303,0.8990910649299622,3.873333215713501,3.873333215713501,0.0,0.0,5.888333320617676,5.888333320617676,0.0,0.0,0.0,3.001666784286499,1.5382499694824219,75.2108965272784,-11.999999999999833,-53.100000000000485,-26.250000000000238,-8.0,0.0,734.0,141.0,23.363945645890237,4.488169395191446,0.8976338790382902,24.26157952492852,72.4282315022597,2.782665025018699,0.03699816321175547,531.0,526.0,534.0,533.0,0.0,521.0,525.0,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,62,20259384,1,0.9513,161.24599757511018,257,0.07751937984496124,coverage_reached,5.10116720199585,375.39300537109375,12.778209686279297,78.05072021484375,0.026240328326821327,0.41661444306373596,5.10116720199585,5.10116720199585,0.0,0.0,12.778209686279297,12.688715934753418,0.08949416130781174,0.05836575850844383,0.05836575850844383,5.607003688812256,2.583110809326172,148.36933090844371,-5.139999999999978,-0.8999999999999999,-1.083333333333334,0.0,20.0,1436.0,338.0,45.709299655992346,10.758874153012135,2.1517748306024256,47.86107448659478,141.69882893357618,6.670501974867524,0.04495876562915675,9.0,53.0,96.0,51.0,10.0,2.0,21.66666666666667,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,63,20259385,1,0.95,156.2308428047319,499,0.204,coverage_reached,5.4909820556640625,465.5491027832031,12.73547077178955,114.03671264648438,0.018049703910946846,0.24891485273838043,5.4909820556640625,5.4909820556640625,0.0,0.0,12.73547077178955,12.476953506469727,0.2585170269012451,0.1663326621055603,0.1663326621055603,6.0400800704956055,3.112156391143799,150.24417613806628,-9.979999999999876,-2.1000000000000005,-1.9333333333333338,0.0,20.0,1461.0,308.0,46.50507437145183,9.803944494460755,1.960788898892152,48.46586327034395,144.16573055150067,6.078445586565673,0.04045711283331147,21.0,255.0,338.0,84.0,14.0,9.0,38.66666666666667,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,64,20259386,0,0.9382,120.73605948325859,600,0.1930116472545757,max_episode_steps,5.388333320617676,350.8516540527344,7.271666526794434,76.70649719238281,0.013435374945402145,0.2410380244255066,5.388333320617676,5.388333320617676,0.0,0.0,7.271666526794434,7.271666526794434,0.0,0.0,0.0,2.7866666316986084,1.4934470653533936,147.61939281659468,-11.999999999999833,-3.5000000000000018,-3.3833333333333293,-8.0,0.0,1419.0,385.0,45.16817284947989,12.254930618075948,2.4509861236151895,47.619158973095104,140.02133583338764,7.598056983207088,0.05147058823529416,35.0,352.0,423.0,130.0,33.0,20.0,67.66666666666667,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,65,20259387,1,0.9512,157.79350335664572,246,0.12955465587044535,coverage_reached,7.410569190979004,611.5853881835938,10.92682933807373,92.27355194091797,0.026915915310382843,0.28506046533584595,7.410569190979004,7.410569190979004,0.0,0.0,10.92682933807373,10.92682933807373,0.0,0.0,0.0,3.4715447425842285,1.6171928644180298,144.58017002331187,-4.919999999999983,-0.8999999999999999,-0.9666666666666673,0.0,20.0,1410.0,276.0,44.881693951914485,8.785352858672628,1.7570705717345252,46.638764523649016,139.1332512509349,5.44691877237703,0.0376740376740377,9.0,73.0,116.0,42.0,10.0,3.0,19.333333333333325,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,66,20259388,1,0.9544,169.60808827231764,189,0.02631578947368421,coverage_reached,4.185184955596924,367.08465576171875,8.005290985107422,100.05712890625,0.03652113303542137,0.5920513272285461,4.185184955596924,4.185184955596924,0.0,0.0,8.005290985107422,8.005290985107422,0.0,0.0,0.0,3.4656083583831787,2.061174154281616,154.9214216056509,-3.780000000000003,-0.5,-1.0333333333333339,0.0,20.0,1494.0,380.0,47.55549699585836,12.09577567498405,2.41915513499681,49.97465213085512,147.42204068716077,7.499380918490115,0.04840764331210196,5.0,0.0,24.0,48.0,8.0,3.0,20.666666666666657,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,67,20259389,1,0.9506,161.9193778986951,213,0.08878504672897196,coverage_reached,4.615023612976074,405.5586853027344,8.572770118713379,99.0802993774414,0.03188442438840866,0.6138392090797424,4.615023612976074,4.615023612976074,0.0,0.0,8.572770118713379,8.572770118713379,0.0,0.0,0.0,4.507042407989502,2.0927228927612305,148.8627112320287,-4.259999999999997,-1.3,-1.3833333333333335,0.0,20.0,1438.0,353.0,45.7729616332291,11.23633898228782,2.247267796457561,48.02022942968667,141.89618106301026,6.96653016901845,0.04679835609174071,13.0,25.0,54.0,62.0,5.0,8.0,27.666666666666654,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,68,20259390,1,0.9521,153.18853654727334,522,0.21223709369024857,coverage_reached,3.2969348430633545,518.5498046875,8.247126579284668,197.72357177734375,0.013505530543625355,0.2610335648059845,3.2969348430633545,3.2969348430633545,0.0,0.0,8.247126579284668,8.245210647583008,0.0019157087663188577,0.0019157087663188577,0.0019157087663188577,3.931034564971924,2.751920223236084,148.4285365472739,-10.439999999999866,-2.0000000000000004,-2.7999999999999976,0.0,20.0,1440.0,321.0,45.83662361046583,10.217747346499683,2.0435494692999363,47.880173079765804,142.09353319244414,6.335003354829809,0.04268049461507783,20.0,300.0,370.0,119.0,25.0,12.0,56.00000000000009,0.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,69,20259391,0,0.9206,120.05489143662938,600,0.26955074875207985,max_episode_steps,8.619999885559082,438.63665771484375,15.58666706085205,62.240989685058594,0.018102798610925674,0.20817828178405762,8.619999885559082,8.619999885559082,0.0,0.0,15.58666706085205,15.563333511352539,0.023333333432674408,0.023333333432674408,0.023333333432674408,4.633333206176758,2.0092639923095703,147.9548914366324,-11.999999999999833,-4.4,-3.4999999999999947,-8.0,0.0,1436.0,317.0,45.70929965599237,10.09042339202617,2.018084678405234,47.72738433439756,141.6988289335763,6.256062503056228,0.042283580098706176,44.0,370.0,453.0,135.0,25.0,25.0,70.00000000000001,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
A,A,full_method_main,70,20259392,0,0.9386,128.74151558615114,600,0.2978369384359401,max_episode_steps,5.573333263397217,338.4866638183594,10.926666259765625,68.09642028808594,0.011504157446324825,0.20537422597408295,5.573333263397217,5.573333263397217,0.0,0.0,10.926666259765625,10.841666221618652,0.08500000089406967,0.03500000014901161,0.03500000014901161,4.558333396911621,2.1275835037231445,155.90818225282064,-11.999999999999833,-3.2000000000000015,-3.966666666666661,-8.0,0.0,1516.0,320.0,48.25577874546269,10.185916357881306,2.03718327157626,50.29296201703897,149.59291411093434,6.3152681418864125,0.040506329113924065,32.0,398.0,457.0,159.0,43.0,18.0,79.33333333333334,1.0,C:\Users\Dk\Desktop\SCI\DRL_PF\checkpoint_store\full_method_main\A_full_method.pt
